Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Absolute (rad/s)
17.76049092,0.287810028,1.265412092,-0.030630758,1.298091144
17.77052392,0.261540592,0.442584425,0.231458232,0.563788407
17.78055692,0.110361219,-0.152898386,0.378018647,0.42244007
17.79058892,-0.018840395,-0.741616547,0.590304971,0.948055917
17.80062192,-0.140258968,-0.894694507,0.569028437,1.069553272
17.81065392,-0.239232674,-0.875909329,0.514178753,1.043469795
17.82068692,-0.256403118,-0.86050719,0.504725337,1.030030509
17.83071992,-0.245527893,-0.873271644,0.575771034,1.074429893
17.84075192,-0.211019993,-0.803312004,0.656394243,1.058627893
17.85078492,-0.177552313,-0.608113468,0.737904549,0.972537884
17.86081692,-0.176143497,-0.317860574,0.808593333,0.886501581
17.87084992,-0.205549076,-0.01579587,0.844830453,0.869619703
17.88088292,-0.20978643,0.174586058,0.787877679,0.833811654
17.89091492,-0.144992113,0.142645732,0.622224927,0.654625372
17.90094792,-0.07198742,-0.101002082,0.465666473,0.481901311
17.91097992,-0.025526971,-0.431104064,0.366411805,0.566356735
17.92101292,-0.006232635,-0.725892305,0.344339252,0.803447574
17.93104592,-0.039215688,-0.925725639,0.336788267,0.985866201
17.94107792,-0.110537276,-1.006517649,0.277385414,1.049875676
17.95111092,-0.123221941,-1.016364813,0.162159994,1.036569797
17.96114392,-0.079280317,-0.959791005,0.022779204,0.963329141
17.97117592,-0.022068884,-0.799499095,-0.067937531,0.802683839
17.98120892,0.030630279,-0.633514106,-0.100339949,0.642142073
17.99124092,0.051296562,-0.493860781,-0.097338289,0.505968923
18.00127392,0.043890044,-0.357947171,-0.089191943,0.371493897
18.01130592,0.008284167,-0.228705823,-0.099087052,0.249385695
18.02133892,-0.086233549,-0.157120317,-0.107914634,0.209209434
18.03137192,-0.188767612,-0.190667957,-0.079250887,0.279764516
18.04140392,-0.258646041,-0.25179711,-0.061749391,0.366213799
18.05143692,-0.282202274,-0.310560733,-0.074702881,0.426223665
18.06146992,-0.272913963,-0.305381149,-0.112714976,0.424787409
18.07150192,-0.210066676,-0.170210257,-0.145330042,0.306953353
18.08153492,-0.102338873,-0.008770233,-0.197415084,0.222537361
18.09156692,-0.004043251,0.198170781,-0.243995637,0.314359471
18.10159992,0.066844232,0.401783824,-0.288091719,0.498894008
18.11163292,0.093820013,0.517570972,-0.317519516,0.614410733
18.12166492,0.068432637,0.530522466,-0.33101058,0.629050965
18.13169792,0.018613201,0.430739611,-0.322606146,0.538477288
18.14172992,0.022680115,0.300180823,-0.296883196,0.4228032
18.15176292,0.11687997,0.192976013,-0.27021578,0.352018801
18.16179592,0.208790183,0.091236338,-0.296645254,0.374053227
18.17182792,0.258984834,-0.031702947,-0.35900569,0.443805482
18.18186092,0.301974922,-0.125029162,-0.426459044,0.537297368
18.19189292,0.338744044,-0.22079429,-0.480845869,0.628259815
18.20192592,0.353669196,-0.281347364,-0.525009871,0.692729099
18.21195892,0.365958601,-0.239600062,-0.498633385,0.663301696
18.22199092,0.380134612,-0.162108719,-0.450301021,0.611189472
18.23202392,0.3660236,-0.211287066,-0.422523439,0.597613217
18.24205592,0.301035285,-0.426651031,-0.39353627,0.653853302
18.25208892,0.160266832,-0.706772804,-0.328424752,0.795660777
18.26212192,-0.010760844,-0.881289184,-0.291521877,0.928316447
18.27215392,-0.141421929,-0.837103427,-0.32750383,0.90994564
18.28218692,-0.182301194,-0.6313532,-0.410620302,0.774886843
18.29221992,-0.106648013,-0.377750099,-0.512540042,0.645574342
18.30225192,0.041497514,-0.147585854,-0.585669339,0.605402513
18.31228492,0.20149444,0.044195533,-0.658588827,0.690139477
18.32231692,0.367409915,0.189296797,-0.691845894,0.805899537
18.33234992,0.455341667,0.243460491,-0.683926404,0.856950623
18.34238292,0.454519004,0.156844109,-0.639706492,0.800257456
18.35241492,0.416368127,0.134997338,-0.599061072,0.7419305
18.36244792,0.232725069,0.12645632,-0.523224115,0.586443206
18.37247992,0.160364881,-0.087249368,-0.485790819,0.518962491
18.38251292,0.093046032,-0.409492105,-0.467575342,0.628464835
18.39254592,0.107403189,-0.641136706,-0.416139454,0.771857348
18.40257792,0.167710483,-0.600550413,-0.338243038,0.709363065
18.41261092,0.290538073,-0.374755055,-0.257414222,0.539551484
18.4226435,0.444635749,-0.055615425,-0.244253963,0.510346964
18.4326765,0.563511133,0.177394688,-0.306364596,0.665486993
18.4427095,0.602852404,0.30231747,-0.375217408,0.771760959
18.4527415,0.480522454,0.14953199,-0.565624952,0.757095259
18.4627745,0.318680823,-0.222531855,-0.721562624,0.819591675
